BlockHeight,Time,TxID,Type,Address,Amount_BTC
200005,2012-09-22 15:07:01,7a7db9829d2cb9757e8d3e795763c6b4e22a1265545963cadb48df21fc90a397,OUTPUT,19u8VbB1dVHVzrruLRrwN6jbDtgp3V7mwX,8e-05
200005,2012-09-22 15:07:01,42a982285e37ffef1e95995c576548e0670525441dec9170d4482b61cd2f30c0,INPUT,12iFXjZcSJTkx1Xv3U2e4wFLCP4QaaUi3n,0.23996176
200005,2012-09-22 15:07:01,42a982285e37ffef1e95995c576548e0670525441dec9170d4482b61cd2f30c0,OUTPUT,1dice8EMZmqKvrGE4Qc9bUFf9PX3xaYDp,0.12
200005,2012-09-22 15:07:01,42a982285e37ffef1e95995c576548e0670525441dec9170d4482b61cd2f30c0,OUTPUT,12iFXjZcSJTkx1Xv3U2e4wFLCP4QaaUi3n,0.11946176
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,14cP7eMBZxsEs1FXaSfaMvfiFgJ8QuCKj3,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1AaXoJ4kV6Q6z5FUR9nVXohayjWtbEoNgH,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,19CKaFmDscttcotWAbbPKVM5QMyX6yPfhB,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1EPxw6VexepTiKzGYtvKonm7Tk929HWmc1,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,15ugeoj1q4T17j1hBpPh4FzWHopvH491TN,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,15ugeoj1q4T17j1hBpPh4FzWHopvH491TN,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,13iWevJgCD72zQJtUEMHZrVGcaLTEbfR4H,0.04
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,15eEiWTbxuBNZ9DAiDBEWXmqegmRdEFJih,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,147Mc4vbWkCHuMVJAvvfPUhkXT6FWmpuPu,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Nj3yqywGifRCTUvzXwkparyZsGuqJm8Pe,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1EPxw6VexepTiKzGYtvKonm7Tk929HWmc1,0.02
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,16GDdpnC8CMngrHN31XA2g5YY2QyUKMrCe,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1EJ91EtQXBEa2NsfFpjHD16TrCmBaD2RvG,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1QG7pua7AHAj8tcmERFqWnoNGvkmWtkNmY,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Lrn6oG8uW2pSWUdkmxjBMprG5AWSafcN5,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1QCtgVK49knkcLNkuknrUX9E2CgEJXmNAz,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1FTj6BA4m6ZrV5QxCjPACXKdvqzebtfWa4,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,13dotCH1UCkd6B65CdW3AooAktPR2UgJiQ,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1AFLYaNMzMM8GiFVvtts9yzyC57FRz2gLu,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1DxRZzJPzpa8wgsszFARdGmCByGoFebAaW,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1B9kXn7QnBrABMsPPA81WRr7ssU9oWKMmG,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1FZqUqXtfwA2nitNcVVpXMz8BVtQT4mhL7,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1C6AZLwLj1YDKgs3e4MAVYBZ4Fdbt8a2ba,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1NJUK2BKi7bRaSyHLJuS4gKkRKvZbVZqJK,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,16RF4vpiGT8mEhvM8EYTr3q2J4U1QoZXTa,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1ES7ZByGYdekmfyTV1toYCy58cvkR73bEg,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,18fQnmqJ9UgKLoN8QSsTzTuy1qNFUkpgGW,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1HhqeecEbGRgd1CHR6NnaXynwe7kFBYe4a,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1LRujcQiCSFqg658VmRarMpArj1ysh4E9X,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,12iL9e1nsQGc2fWxDUEF67uRJ4CoXiVLpg,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1BKSN3qTmmHsaokLPwywH2e9eKXjwdVGX1,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1NBE6pe7b7HxcxR6qtBicdnV92qeQfRfxS,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1FjtLWbeFRiBdcVSfUunK15FupmiXk5PgZ,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,126S3fbrgHxWcTZ87DPtDFBkeDm8bXdwod,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,13iWevJgCD72zQJtUEMHZrVGcaLTEbfR4H,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Add1Q69dhsteW6a36P35Bf5voBQboZzTU,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1PumkoXcCncytvVVPzc6jicsdcqZG2DzDa,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Atth6WWfcj4MLBHA5hv9WRDRc2s9VXnvj,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,19fy2npWPpM9HwjpRrqUhVbVkN67A8jv3E,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1KDX2ZRmyAukKTU9KG7VhWKarKr35iUpY3,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,17dNX2avXk7yCDuQbY6CeBw1NjZNBxAKEc,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,166MPiLmEH76dELnWhcBvQcafVsQiR6WvY,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,17dNX2avXk7yCDuQbY6CeBw1NjZNBxAKEc,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1ff5D5zBzLZo7sXUK1En3s8WMFfuUjKPy,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,15hBi4h61bRuTqZqTpAPvdVahqCNhmGKkJ,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,17LWXdYkC1VScMkFZgWiv6P7NewWimjUXd,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,124LdEmYrXJD2zScYq5j32bxsvzG5ccTbk,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,17zAyL3BnTkp72iqrYEcSnwCLjuaZn1bmM,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,14qJU9jL458ZCewyrgG4oDaArxovKEpdSk,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,15r39svGhNtRz3tnZB5k9Cqf686nogeTgy,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,12kPksdRTfWL6vv3kBvDy7NrKyt1dWukQN,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1HM9si7rLmsq7xkTiWbQiGpQKwzbixAg6U,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1DTUtPbBi5THJXpZ64YrZU1w7XaQQShJfQ,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,12TFr9Wc7MSDv8Cxop6Hpc4wAau1KjqJAG,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1CMsSFKRNyYVneoLEV4PTZULoJEbvCkJQy,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1PumkoXcCncytvVVPzc6jicsdcqZG2DzDa,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Aq4f8uDYRhq1dDnEcd4V42g3cn7mZkJom,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1CcmbxuJ91zWMYqSBzaebghy989n579e8P,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1AFtCxzvbBVqH2AuKLXHB21ra1pc7sxcGR,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1KW4UFXkygzmKti3QQoGBAXLYH9qRU3sJS,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,18iYpVkDutYEzYaAX4RLLziB7EawohaBbx,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1BvqPPzaaY4gbq9TVzVL6FX346B3idZiD,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1L7k5BgP3mrveZAUtXpH5dPZqDUjQu8tBZ,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,12qK59uG7Jr9Ausypvdig4usaALJRpCANa,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1HcYus6QEsaVoRp42iaFkRsCRH457uPBNc,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,15d7V5fPFW1NaoSBmGHbAzuYFRjeE2qm1p,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,13MMzHFYa2M66hD2JuPbPqcuMwGN3gnwDW,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1AofEMprW9QyxtTtGDyCfvhnnYvyJTJWxz,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1CZ3rTyy2zy3rXP8BZXSF4jzuVaM2aSE4R,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1PBib2HKb74ALfKfEy9i6WRkwLyPooTwpe,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,19jLNC54zqLP4wUQqwd9CyjFfUoWF95UQT,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1ES7ZByGYdekmfyTV1toYCy58cvkR73bEg,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Q1wsFceGzCrvmnf2XVKR7DdouYRgucG85,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,18cgXay8X3KvtBziZ4JhNW86t5Z7wezqTW,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1dPTQPFADQkzzCkYNn6D4v4GsS2zwf4Ao,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,169PuJjXLK7FA9qcgRiLpNH2HPFMet9t4X,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1N1sagpTU8hVCfM48Z3Tj7dUur374No6DK,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1B7y93Ygni11tkTo4PXboBrTmj8W218Hri,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,12H6AKK43bmsxNER8oJNrehP4RWZfXqpGL,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,19qAkSQjdhKSCybWUnqmd8VP6HGwZ9hhXx,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1BWdvoamRTiiWqJZbLRzCJLfvJ8tcyxf9Q,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1JuMxZExJp8krX4yhgc85o2mCoPcf348W,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,17PGoUp8nrmFVYFdCrNwDmYZrV6tvxJRmP,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1G9yCgrCVoqdBMEQ5nLXjTDK3BbQ28YEK4,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,14Jh7mW3D1TBnxnSn9j7CN2nZ3YhACJ1dU,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1CdBWeBJYRFXzVACw5xxfmaGrPuEQVgVcj,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1HncacaKZ3VkjD4FizpaqcdS5m7jedoEYW,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1FN45nNzpCHcmGpE46bEPmwB1tmV86u7P8,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,15aubwwVvv5gFyAR64KeDrrVeLEgEh94Cf,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1BAmWbWS4EBPCqG5gCJY1ELkgESNtAGtCZ,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Atth6WWfcj4MLBHA5hv9WRDRc2s9VXnvj,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1DEvEDMSTrBKMYCe95La3XVcx4batbumLT,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1E3wyNjFoceEATsgQH85pWPJhCDPFoeT4f,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,12DJsPJLV4ZbqL9yQVrhRFJt4AW9hHwnS6,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1G5XYKthrBNk8ncT4M7mLrWPZx63ukvdvK,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,19Q8VL4TTugeGfxWjFVkxUc4nK1LJMw491,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1HjGCk3LBerBQ99s8Ri1dnrWzKnLyiT73m,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,13NoxDEx1yQapmq82wwK74yS2dSG23DoJy,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Nt6iupqS7oEdhQj7ZyJvyV3dKgDoi5knW,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1QH5WDAmRg1Ad2gMsw9VmhasjRoQ4BFb6D,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1BvmRd7JEnidJc8NdBEjSkZ2fqq8rw1Tpu,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1FZqUqXtfwA2nitNcVVpXMz8BVtQT4mhL7,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,19E2xbuhSt2XcRbHKtXBD85XmiRGC6CU7J,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,17tSr159cobfSuYW51bQ1FEnemGn9qtXB4,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1EUFJ6USaYmGrEBMPPgbZzfRdmU2uRCv9U,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,19ZaxMbcfnmzvb6zyQP9ewq4byWMgzQBoS,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Lrn6oG8uW2pSWUdkmxjBMprG5AWSafcN5,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Nj3yqywGifRCTUvzXwkparyZsGuqJm8Pe,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1HhqeecEbGRgd1CHR6NnaXynwe7kFBYe4a,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1DkARTv7r4jF9hKfpiRhRrEquuR2X1g5Mn,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1QH5WDAmRg1Ad2gMsw9VmhasjRoQ4BFb6D,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Nt6iupqS7oEdhQj7ZyJvyV3dKgDoi5knW,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1EViDFXyufGXeZTqBMkzhTQzsYvTxCDchj,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,15uaFkr76VfaCStLcZCSXnez16JSHSUjnx,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,12TFr9Wc7MSDv8Cxop6Hpc4wAau1KjqJAG,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1KYnZaBpUMFsm9ViaeAAU4tfD5HpzEUmZs,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,16GDdpnC8CMngrHN31XA2g5YY2QyUKMrCe,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,16XPQzABAdbDpEodoGvKzV6WBzN5y7QCu2,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1GY78miQrP8LVjjo3zQTAViiYmtLngZ2Es,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1GyQy7JWaTyJXA2a2E2CRS36bq2bjpzJmv,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1LshHHeDLyN61w4EAskSPDUsaiGuY5XTae,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1M1wsaDmT81m5qvHYQPCYY968cvEvtmqVg,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1AbsJaoDUYoDMXYW6u1JdgSmrYvYAZJ3xb,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1JuMxZExJp8krX4yhgc85o2mCoPcf348W,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1AFLYaNMzMM8GiFVvtts9yzyC57FRz2gLu,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,18mY38VA9i6yAwQN6uUagpBgah1vR2FRRL,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1Hd9QwoLPn4kxfQEtFN7yJ2RssZfyvYY8J,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,1PobMbjdrSBt7bG3DAZTe3jK5rzcRB5Mc8,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,19qAkSQjdhKSCybWUnqmd8VP6HGwZ9hhXx,0.01
200005,2012-09-22 15:07:01,717fc1ae58f5e7e3c3196a71d83ff467e5731a1bf5a4dc2108976e295fcfff88,INPUT,18b9Sg6SMEdJCHZp3PLJ5E4XvMmcGB9Vpn,0.01
